target,enrollee_id,education_level,experience,last_new_job,training_hours,company_size,city,city_development_index,gender,enrolled_university,major_discipline,relevent_experience,company_type
0.0,0.7625752718775278,0.5,1.0,0.4,0.4746268656716418,0.14285714285714285,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.7505317714730819,0.5,1.0,0.8,0.1373134328358209,0.5714285714285714,0.4022346368715084,0.6107784431137725,1.0,0.0,1.0,1.0,0.8
0.0,0.5027112855388118,0.5,1.0,0.2,0.08656716417910447,0.14285714285714285,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
0.0,0.7765661044369214,0.75,1.0,0.2,0.2,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.68
1.0,0.19790886485514847,0.5,0.0,0.0,0.16716417910447762,0.0,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.0
1.0,0.8706372269990114,0.25,0.0,0.0,0.1373134328358209,0.2857142857142857,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.8
1.0,0.3056412714581024,0.5,0.0,0.2,0.09253731343283582,0.45714285714285713,0.25139664804469275,0.626746506986028,1.0,1.0,1.0,0.0,0.52
1.0,0.7440007190149496,0.5,0.6666666666666666,0.2,0.3194029850746269,0.42857142857142855,0.6368715083798883,0.6806387225548903,1.0,1.0,1.0,1.0,0.64
1.0,0.9357979567991851,0.75,0.0,0.2,0.44776119402985076,0.2857142857142857,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.8
0.0,0.8507444800623146,0.5,0.6666666666666666,1.0,0.15522388059701492,0.42857142857142855,0.3687150837988827,0.812375249500998,1.0,0.0,1.0,1.0,0.8
0.0,0.1799334911171695,0.5,1.0,1.0,0.020895522388059702,0.42857142857142855,0.5642458100558659,0.7105788423153695,1.0,0.0,1.0,1.0,0.8
0.0,0.10419724976781809,0.5,0.0,0.2,0.0417910447761194,0.34285714285714286,0.5698324022346368,0.942115768463074,0.8,1.0,1.0,0.0,1.0
1.0,0.2725665837802211,0.5,0.0,0.0,0.22686567164179106,0.42857142857142855,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.8
0.0,0.47200335540309774,0.25,0.0,0.2,0.21791044776119403,0.14285714285714285,0.5754189944134078,0.9500998003992017,1.0,1.0,0.64,0.0,0.0
1.0,0.8978699182120495,0.5,0.0,0.2,0.03880597014925373,0.7142857142857142,0.15083798882681565,0.9800399201596807,1.0,0.0,1.0,0.0,1.0
0.0,0.11087809700710027,0.25,0.3333333333333333,1.0,0.18208955223880596,0.14285714285714285,0.5698324022346368,0.942115768463074,1.0,0.0,0.8400000000000001,1.0,0.8
0.0,0.7796219179723779,0.5,1.0,1.0,0.4865671641791045,0.5714285714285714,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.6203001887414242,0.55,0.0,0.4,0.07462686567164178,0.42857142857142855,0.49720670391061456,0.499001996007984,1.0,1.0,0.8800000000000001,1.0,0.8
0.0,0.0870008088918182,0.5,0.6666666666666666,0.2,0.08358208955223881,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.5415081338566164,0.5,0.0,0.6000000000000001,0.21492537313432836,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.2
1.0,0.9073369483807184,0.5,0.3333333333333333,0.2,0.03283582089552239,0.2857142857142857,0.111731843575419,0.3512974051896208,1.0,0.0,1.0,1.0,0.8
0.0,0.3430000898768687,0.75,1.0,1.0,0.14029850746268657,0.7142857142857142,0.6312849162011173,0.9540918163672657,1.0,0.0,1.0,0.0,1.0
0.0,0.8890020671679799,0.5,0.6666666666666666,0.8,0.408955223880597,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.14314389286677254,0.5,1.0,0.36,0.21492537313432836,0.22857142857142856,0.5642458100558659,0.7105788423153695,1.0,0.0,0.8,1.0,0.8400000000000001
0.0,0.4423140297792025,0.75,0.3333333333333333,0.4,0.1880597014925373,0.14285714285714285,0.7541899441340781,0.8962075848303394,1.0,0.0,1.0,1.0,0.8
1.0,0.8625183498606909,0.5,0.0,1.0,0.1582089552238806,1.0,0.6312849162011173,0.9540918163672657,1.0,1.0,1.0,0.0,1.0
1.0,0.9177327061925162,0.5,0.3333333333333333,0.6000000000000001,0.2298507462686567,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,1.0,1.0,0.0,0.9199999999999999
0.0,0.061445819227658106,0.75,0.3333333333333333,0.8,0.15223880597014924,0.2857142857142857,0.5363128491620112,0.9520958083832337,1.0,1.0,1.0,1.0,0.8
1.0,0.40672278977800413,0.5,1.0,0.6000000000000001,0.050746268656716415,0.2857142857142857,0.0558659217877095,0.20359281437125765,1.0,0.0,1.0,1.0,0.8
0.0,0.30216603253542645,0.5,1.0,1.0,0.19701492537313434,0.8571428571428571,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,0.0,0.8
1.0,0.7463974355133467,0.5,0.3333333333333333,0.2,0.6895522388059702,0.14285714285714285,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.8
0.0,0.990682764612481,0.5,0.0,0.2,0.035820895522388055,0.22857142857142856,0.49720670391061456,0.499001996007984,1.0,1.0,1.0,0.0,0.8
0.0,0.27858833398244404,0.5,0.6666666666666666,1.0,0.08358208955223881,0.14285714285714285,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
0.0,0.9757931633661884,0.5,0.3333333333333333,0.4,0.11044776119402985,0.14285714285714285,0.19553072625698326,0.8882235528942116,1.0,1.0,0.6000000000000001,1.0,0.8
0.0,0.9372959046106834,0.5,0.0,0.2,0.03283582089552239,0.0,0.9776536312849162,0.6307385229540919,1.0,0.0,1.0,1.0,0.8
1.0,0.9994008208754007,0.75,1.0,1.0,0.191044776119403,0.5714285714285714,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.9199999999999999
0.0,0.7780340932921898,0.5,1.0,0.0,0.03880597014925373,0.42857142857142855,0.8994413407821229,0.6367265469061877,1.0,0.0,1.0,1.0,0.8
0.0,0.0018274963300278619,0.5,0.0,0.2,0.14328358208955225,0.42857142857142855,0.5698324022346368,0.942115768463074,0.8,1.0,1.0,0.0,0.8400000000000001
0.0,0.9302255909404117,0.75,1.0,1.0,0.07164179104477612,0.2857142857142857,0.9608938547486033,0.8582834331337327,1.0,0.0,1.0,1.0,0.8
1.0,0.16833937505617305,0.5,0.0,0.2,0.2417910447761194,0.42857142857142855,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.8
1.0,0.2578567362713083,0.75,0.3333333333333333,1.0,0.22686567164179106,0.42857142857142855,0.15083798882681565,0.9800399201596807,0.0,0.0,1.0,1.0,0.4
1.0,0.27061925162527334,0.75,0.3333333333333333,0.4,0.01492537313432836,1.0,0.6312849162011173,0.9540918163672657,1.0,0.0,1.0,1.0,0.8
0.0,0.19934689475418677,0.5,0.0,0.6000000000000001,0.23880597014925373,0.14285714285714285,0.3687150837988827,0.812375249500998,0.4,1.0,1.0,1.0,0.0
1.0,0.6431289133886575,0.75,0.0,0.6000000000000001,0.01492537313432836,0.14285714285714285,0.111731843575419,0.3512974051896208,0.8,1.0,1.0,1.0,0.0
0.0,0.8200665088828305,0.25,0.0,0.2,0.15522388059701492,0.7142857142857142,0.10614525139664806,0.694610778443114,1.0,1.0,1.0,0.0,0.8
0.0,0.6088858264178076,0.75,1.0,1.0,0.0417910447761194,0.8571428571428571,0.25139664804469275,0.626746506986028,1.0,0.0,1.0,1.0,0.8
0.0,0.08843883879085652,0.5,0.0,0.6000000000000001,0.08059701492537313,0.42857142857142855,0.4022346368715084,0.6107784431137725,1.0,0.0,1.0,1.0,0.8
1.0,0.33979448156026243,0.5,0.0,0.6000000000000001,0.029850746268656716,0.2,0.6983240223463687,0.06187624750498999,1.0,1.0,0.8,0.0,0.64
0.0,0.8129662362563289,0.5,1.0,0.8,0.06865671641791045,1.0,0.111731843575419,0.3512974051896208,1.0,0.0,1.0,0.0,0.8
0.0,0.8233919530243566,0.5,0.3333333333333333,0.8,0.11343283582089551,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.7950807393870398,0.5,0.0,0.2,0.15522388059701492,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
1.0,0.6058899307948111,0.5,0.6666666666666666,0.4,0.24776119402985072,0.2857142857142857,0.35195530726256985,0.43512974051896214,0.8,0.0,1.0,1.0,0.8
1.0,0.894035171814614,0.5,0.0,0.8,0.08358208955223881,0.2857142857142857,0.111731843575419,0.3512974051896208,0.0,0.0,1.0,0.0,0.8400000000000001
0.0,0.6046016956769227,1.0,1.0,0.52,0.03880597014925373,1.0,0.5530726256983239,0.8762475049900201,1.0,0.0,0.2,0.0,1.0
0.0,0.5975912999191109,0.5,0.0,0.2,0.08059701492537313,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,0.8,1.0,0.8
0.0,0.5203271518020313,0.25,0.0,0.0,0.2208955223880597,0.2857142857142857,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.5600000000000002
0.0,0.670121932951856,0.5,0.6666666666666666,0.2,0.08656716417910447,0.2857142857142857,0.888268156424581,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.7681476377363013,0.5,0.6666666666666666,0.8,0.4567164179104478,1.0,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.8
0.0,0.4954612181311603,0.5,0.3333333333333333,0.8,0.25074626865671645,0.2857142857142857,0.3687150837988827,0.812375249500998,1.0,0.0,1.0,1.0,0.8
0.0,0.6516971748704276,0.5,1.0,0.4,0.1582089552238806,0.5714285714285714,0.3910614525139665,0.8702594810379242,1.0,0.0,0.0,0.0,0.68
1.0,0.7250067407651518,0.5,0.0,0.0,0.029850746268656716,0.48571428571428577,0.111731843575419,0.3512974051896208,0.8,1.0,1.0,1.0,0.64
0.0,0.7285718565565176,0.5,0.3333333333333333,0.6000000000000001,0.020895522388059702,0.7142857142857142,0.4022346368715084,0.6107784431137725,1.0,1.0,1.0,0.0,0.8
0.0,0.19254621168998473,0.5,0.6666666666666666,0.2,0.029850746268656716,0.2857142857142857,0.9162011173184358,0.9081836327345311,1.0,0.0,0.8,1.0,0.2
0.0,0.578627280625543,0.5,0.0,0.2,0.48059701492537316,0.42857142857142855,0.5698324022346368,0.942115768463074,0.8,0.0,0.8,1.0,0.8
0.0,0.7494832080050331,0.5,0.3333333333333333,0.2,0.18507462686567164,0.2857142857142857,0.3687150837988827,0.812375249500998,1.0,1.0,1.0,1.0,0.8
1.0,0.445309925402199,0.5,0.0,0.2,0.08358208955223881,0.3428571428571428,0.7541899441340781,0.8962075848303394,1.0,1.0,1.0,0.0,0.72
1.0,0.7767158992180713,0.75,0.0,0.2,0.1880597014925373,0.3142857142857142,0.111731843575419,0.3512974051896208,0.8,1.0,1.0,1.0,0.8
0.0,0.22184607088289046,0.75,0.6666666666666666,0.4,0.020895522388059702,0.2857142857142857,0.3687150837988827,0.812375249500998,1.0,0.0,1.0,1.0,0.8
1.0,0.8896911231612691,0.25,0.0,0.0,0.8328358208955223,0.4285714285714285,0.111731843575419,0.3512974051896208,0.8,1.0,1.0,0.0,0.68
0.0,0.8194972887144613,0.5,0.3333333333333333,0.4,0.050746268656716415,0.5714285714285714,0.5698324022346368,0.942115768463074,1.0,0.0,0.8,1.0,0.6
1.0,0.9943677162287666,0.5,0.0,0.2,0.09253731343283582,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,0.2,1.0,0.72
0.0,0.5338086821055155,0.75,0.0,0.2,0.20298507462686566,0.3142857142857143,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.8
0.0,0.19200695047784536,0.0,0.0,0.2,0.9999999999999999,0.2857142857142857,0.888268156424581,0.942115768463074,1.0,0.0,0.6399999999999999,0.0,0.8
0.0,0.10377782438059857,0.5,0.0,0.6000000000000001,0.035820895522388055,0.0,0.5698324022346368,0.942115768463074,0.0,0.0,0.4,1.0,0.8
0.0,0.05329698313310764,0.45,0.0,0.2,0.11940298507462686,0.4857142857142856,0.5698324022346368,0.942115768463074,1.0,0.0,0.5199999999999999,0.0,0.8
0.0,0.030947601785553794,0.25,0.3333333333333333,0.0,0.05671641791044776,0.5714285714285714,0.5754189944134078,0.9500998003992017,1.0,0.0,1.0,0.0,0.8
0.0,0.30129722280475746,0.5,0.3333333333333333,0.44000000000000006,0.0955223880597015,0.42857142857142855,0.5530726256983239,0.8762475049900201,1.0,1.0,1.0,1.0,0.8
0.0,0.024356631414961503,0.75,0.6666666666666666,0.8,0.1761194029850746,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
0.0,0.42113304772461724,0.5,0.3333333333333333,1.0,0.03880597014925373,0.0,0.3575418994413408,0.7065868263473055,1.0,0.0,0.4,1.0,0.8
0.0,0.88894214925552,0.75,0.0,0.0,0.0626865671641791,0.0,0.3910614525139665,0.8702594810379242,1.0,1.0,1.0,0.0,1.0
0.0,0.7103268522124689,0.5,1.0,1.0,0.06865671641791045,0.5428571428571429,0.49720670391061456,0.499001996007984,1.0,1.0,1.0,1.0,0.68
0.0,0.10590491027292609,0.5,0.6666666666666666,0.4,0.11641791044776119,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,1.0,1.0,1.0,0.8
1.0,0.4056442673537254,0.5,1.0,0.2,0.1880597014925373,0.2857142857142857,0.35195530726256985,0.43512974051896214,1.0,0.0,1.0,0.0,0.8
0.0,0.30132718176098744,0.5,0.3333333333333333,0.2,0.16417910447761194,1.0,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
0.0,0.022678929866083466,0.75,1.0,0.8,0.13432835820895522,0.5714285714285714,0.3575418994413408,0.7065868263473055,1.0,1.0,1.0,1.0,0.8
0.0,0.23421911980586596,0.5,0.3333333333333333,0.0,0.03283582089552239,0.3142857142857143,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.8
0.0,0.37637436711704964,0.5,0.6666666666666666,1.0,0.03283582089552239,0.6285714285714286,0.5530726256983239,0.8762475049900201,0.6,0.0,0.8,0.0,0.9199999999999999
0.0,0.5836603852721771,0.75,0.0,0.2,0.13134328358208955,0.2857142857142857,0.7541899441340781,0.8962075848303394,0.8,0.0,1.0,1.0,0.8
1.0,0.2505767099074268,0.5,0.0,0.4,0.42686567164179107,0.0,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,1.0,0.0
1.0,0.9591959016147877,0.5,1.0,1.0,0.14626865671641792,0.6,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,1.0
0.0,0.9476017855537914,0.5,0.3333333333333333,0.2,0.08358208955223881,0.2857142857142857,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.2
0.0,0.3261631564756284,0.75,0.6666666666666666,0.8,0.3313432835820896,0.5714285714285714,0.5363128491620112,0.9520958083832337,1.0,0.0,0.4,1.0,1.0
1.0,0.29548518529614426,0.25,0.3333333333333333,0.0,0.2537313432835821,0.5142857142857143,0.0558659217877095,0.20359281437125765,1.0,0.0,1.0,0.0,0.68
0.0,0.8792354474370113,0.75,1.0,0.2,0.0626865671641791,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,0.8,1.0,0.8
0.0,0.968423260133617,0.75,0.0,0.8,0.43880597014925377,0.2857142857142857,0.5642458100558659,0.7105788423153695,1.0,0.0,1.0,1.0,0.8
0.0,0.46744959405614306,0.5,0.0,0.2,0.27164179104477615,0.42857142857142855,0.5586592178770949,0.2195608782435131,1.0,0.0,1.0,0.0,0.5599999999999999
0.0,0.38644057641031787,0.75,1.0,0.2,0.011940298507462687,0.42857142857142855,0.7653631284916201,0.7744510978043911,1.0,0.0,1.0,1.0,0.8
0.0,0.14868629976931605,0.5,0.3333333333333333,0.2,0.3313432835820896,0.2857142857142857,0.5363128491620112,0.9520958083832337,1.0,0.0,1.0,1.0,0.6000000000000001
0.0,0.8223134306000779,0.5,0.3333333333333333,1.0,0.2776119402985075,0.2857142857142857,0.08379888268156425,0.9221556886227548,0.0,0.0,1.0,1.0,0.8
0.0,0.5074148416669163,0.5,0.6666666666666666,0.2,0.33731343283582094,0.42857142857142855,0.06703910614525141,0.7564870259481037,1.0,0.0,1.0,1.0,0.8
0.0,0.5912100422421284,0.75,1.0,1.0,0.04776119402985075,0.2857142857142857,0.6312849162011173,0.9540918163672657,1.0,0.0,1.0,1.0,0.8
0.0,0.21630366398034692,0.5,0.0,0.8,0.029850746268656716,0.42857142857142855,0.888268156424581,0.942115768463074,1.0,0.0,0.0,1.0,0.0
0.0,0.8841187573024956,0.5,0.0,0.0,0.16119402985074627,0.3428571428571428,0.5754189944134078,0.9500998003992017,1.0,1.0,0.0,0.0,0.5200000000000001
0.0,0.7386380658497859,0.5,0.0,0.2,0.07462686567164178,1.0,0.888268156424581,0.942115768463074,1.0,1.0,1.0,1.0,0.8
0.0,0.19509272296953176,0.25,0.3333333333333333,0.2,0.08656716417910447,0.0,0.5586592178770949,0.2195608782435131,1.0,0.0,1.0,1.0,0.8
0.0,0.33431199257017885,0.75,1.0,0.2,0.5701492537313433,0.7142857142857142,0.3687150837988827,0.812375249500998,1.0,0.0,1.0,1.0,0.8
0.0,0.43761047365109795,0.5,0.0,0.0,0.08656716417910447,0.48571428571428565,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.8
0.0,0.01701668713862009,0.5,0.6666666666666666,1.0,0.06865671641791045,0.5714285714285714,0.888268156424581,0.942115768463074,0.8,0.0,1.0,1.0,0.8
0.0,0.2117199436771623,0.5,1.0,1.0,0.04776119402985075,0.5428571428571429,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,0.0,0.8
0.0,0.9823841337367807,0.75,1.0,0.2,0.08059701492537313,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.6503190628838491,0.75,0.0,0.8,0.2417910447761194,0.2857142857142857,0.4022346368715084,0.6107784431137725,0.8,1.0,1.0,1.0,0.8
0.0,0.4340753168159621,0.75,1.0,1.0,0.08656716417910447,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.4
1.0,0.6645196081368525,0.75,0.0,0.6000000000000001,0.1253731343283582,0.4,0.9776536312849162,0.6307385229540919,0.8,1.0,1.0,1.0,0.76
0.0,0.3765840798106594,0.5,0.3333333333333333,1.0,0.20597014925373133,0.42857142857142855,0.19553072625698326,0.8882235528942116,1.0,0.0,1.0,1.0,0.8
0.0,0.5850984151712154,0.75,1.0,0.2,0.14626865671641792,0.2857142857142857,0.6312849162011173,0.9540918163672657,1.0,0.0,1.0,1.0,0.8
0.0,0.20542856286886965,0.5,0.3333333333333333,0.6000000000000001,0.37014925373134333,0.5714285714285714,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
1.0,0.7202133077683573,0.75,0.3333333333333333,1.0,0.04776119402985075,0.7142857142857142,0.111731843575419,0.3512974051896208,1.0,0.0,1.0,1.0,0.8
0.0,0.818838191677402,0.0,0.3333333333333333,0.2,0.09850746268656717,0.0,0.5363128491620112,0.9520958083832337,1.0,0.0,0.72,1.0,0.8
1.0,0.7067317774648731,0.5,1.0,0.4,0.24477611940298508,0.42857142857142855,0.1229050279329609,0.9001996007984033,1.0,1.0,1.0,1.0,0.8
0.0,0.8255190389166842,0.5,1.0,0.4,0.01492537313432836,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.2
0.0,0.4591809221366727,0.5,0.0,0.2,0.005970149253731344,1.0,0.6368715083798883,0.6806387225548903,1.0,1.0,1.0,0.0,0.8
0.0,0.17193444980376885,0.5,0.6666666666666666,1.0,0.13134328358208955,0.0,0.1229050279329609,0.9001996007984033,1.0,0.0,0.4,1.0,0.8
1.0,0.43353605560382275,0.5,1.0,0.16,0.13432835820895522,0.6285714285714286,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.76
0.0,0.6765930674975285,0.5,0.0,0.2,0.04776119402985075,0.7142857142857142,0.111731843575419,0.3512974051896208,1.0,0.0,1.0,0.0,0.8
1.0,0.2917103568111687,0.5,0.6666666666666666,0.6000000000000001,0.22686567164179106,0.5428571428571429,0.111731843575419,0.3512974051896208,1.0,0.0,1.0,1.0,0.56
0.0,0.8258485874352138,0.25,1.0,0.6000000000000001,0.19701492537313434,0.0,0.888268156424581,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.5779382246322539,0.5,0.0,0.2,0.07164179104477612,0.42857142857142855,0.8324022346368715,0.499001996007984,1.0,0.0,1.0,0.0,1.0
0.0,0.5218250996135295,0.5,0.6666666666666666,0.2,0.5164179104477612,0.7142857142857142,0.3575418994413408,0.7065868263473055,0.0,1.0,1.0,1.0,0.8
1.0,0.7116150873303574,0.5,0.0,0.0,0.9164179104477612,0.34285714285714286,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.52
1.0,0.6868390305281764,0.5,0.6666666666666666,0.6000000000000001,0.023880597014925373,0.0,0.335195530726257,0.9281437125748505,1.0,0.0,1.0,1.0,0.8
1.0,0.8027801911381408,0.5,0.0,0.0,0.12238805970149252,0.7142857142857142,0.5698324022346368,0.942115768463074,1.0,1.0,1.0,0.0,0.96
1.0,0.9138080829263909,0.25,0.0,0.0,0.29552238805970155,0.45714285714285713,0.111731843575419,0.3512974051896208,1.0,1.0,1.0,0.0,0.8
1.0,0.6379160550046437,0.5,0.0,0.2,0.2895522388059702,0.0,0.49720670391061456,0.499001996007984,1.0,1.0,1.0,0.0,0.8
1.0,0.14536085562778994,0.5,0.0,0.4,0.49850746268656715,0.5428571428571429,0.8770949720670391,0.6347305389221557,1.0,1.0,1.0,0.0,0.5599999999999999
0.0,0.3930615057371401,0.5,0.6666666666666666,0.32,0.2656716417910448,0.0,0.888268156424581,0.942115768463074,0.8,0.0,1.0,1.0,0.8
0.0,0.7822583061206148,0.5,1.0,1.0,0.4238805970149254,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.11420354114862638,0.25,0.0,0.0,0.21791044776119403,0.6285714285714286,0.6312849162011173,0.9540918163672657,1.0,1.0,1.0,0.0,0.8
0.0,0.2463225381227718,0.75,1.0,0.2,0.26268656716417915,0.2857142857142857,0.46368715083798884,0.499001996007984,1.0,0.0,1.0,1.0,0.8
1.0,0.028850474849456246,0.5,1.0,0.2,0.1880597014925373,0.45714285714285713,0.25139664804469275,0.626746506986028,1.0,0.0,1.0,1.0,0.8
0.0,0.4847658707570628,0.5,0.0,0.2,0.04477611940298507,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.046346505287755774,0.5,0.0,0.0,0.1791044776119403,0.0,0.5586592178770949,0.2195608782435131,1.0,0.0,1.0,1.0,0.0
0.0,0.6215584649030829,0.75,0.3333333333333333,0.2,0.07761194029850746,0.2857142857142857,0.7541899441340781,0.8962075848303394,0.8,0.0,1.0,1.0,0.8
0.0,0.4538781868839689,0.75,0.0,0.2,0.0955223880597015,0.7142857142857142,0.08379888268156425,0.9221556886227548,0.8,0.0,1.0,1.0,0.8
1.0,0.008029000269630606,0.5,0.6666666666666666,0.2,0.08955223880597014,0.2857142857142857,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.062224752089637195,0.5,0.6666666666666666,0.6000000000000001,0.31641791044776124,0.7142857142857142,0.5530726256983239,0.8762475049900201,1.0,0.0,1.0,1.0,0.8
0.0,0.38086821055154435,0.5,1.0,1.0,0.3970149253731344,0.2857142857142857,0.4022346368715084,0.6107784431137725,1.0,0.0,1.0,1.0,0.8
0.0,0.02342790377183259,0.5,0.3333333333333333,0.2,0.24776119402985072,0.7142857142857142,0.5698324022346368,0.942115768463074,0.6,0.0,1.0,1.0,0.8
0.0,0.9428982294256868,0.5,0.0,0.0,0.2686567164179105,0.2571428571428571,0.7039106145251396,0.592814371257485,1.0,1.0,1.0,0.0,0.8
1.0,0.8802240929926002,0.5,1.0,0.2,0.3313432835820896,0.5714285714285714,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8400000000000001
1.0,0.88034392881752,0.5,0.0,0.2,0.12835820895522387,0.6,0.7877094972067039,0.5568862275449101,1.0,1.0,1.0,0.0,0.7200000000000001
0.0,0.806045717367207,0.75,1.0,1.0,0.17313432835820897,0.2857142857142857,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.2
0.0,0.4967494532490488,0.5,1.0,0.4,0.4776119402985075,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
0.0,0.4318883130111747,0.5,1.0,0.8,0.21194029850746268,1.0,0.5698324022346368,0.942115768463074,1.0,0.0,0.0,1.0,0.8
0.0,0.7096977141316397,0.5,0.0,0.2,0.11343283582089551,0.2857142857142857,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.39381047964288923,0.75,0.0,0.2,0.30447761194029854,0.5714285714285714,0.3128491620111732,0.8343313373253495,0.8,0.0,1.0,0.0,1.0
0.0,0.7144312292159741,0.5,0.0,0.0,0.11343283582089551,0.2857142857142857,0.111731843575419,0.3512974051896208,0.8,1.0,1.0,0.0,1.0
0.0,0.9209383145091226,0.5,1.0,0.2,0.24776119402985072,0.2857142857142857,0.5698324022346368,0.942115768463074,0.0,0.0,0.4,1.0,0.4
0.0,0.4167590401150424,0.5,0.0,0.2,0.07761194029850746,0.42857142857142855,0.5698324022346368,0.942115768463074,0.6,0.0,1.0,1.0,0.8
0.0,0.1767578417567932,0.5,0.3333333333333333,0.4,0.0955223880597015,0.7142857142857142,0.8770949720670391,0.6347305389221557,0.8,0.0,1.0,1.0,0.8
0.0,0.6028640762155847,0.5,1.0,0.2,0.08059701492537313,0.42857142857142855,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
0.0,0.32763114533089666,0.5,1.0,1.0,0.0955223880597015,0.7142857142857142,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,1.0
0.0,0.741873633122622,0.5,0.0,0.2,0.27164179104477615,0.2857142857142857,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.8
1.0,0.4033074687677881,0.5,0.3333333333333333,0.2,0.04776119402985075,0.5142857142857142,0.7541899441340781,0.8962075848303394,1.0,1.0,1.0,0.0,0.68
0.0,0.4456993918331885,0.5,0.6666666666666666,0.2,0.14925373134328357,0.42857142857142855,0.08379888268156425,0.9221556886227548,1.0,0.0,1.0,1.0,0.8
1.0,0.5749423290092573,0.5,0.0,0.2,0.10149253731343283,0.3142857142857142,0.5698324022346368,0.942115768463074,1.0,0.0,1.0,1.0,0.7200000000000001
0.0,0.12447946313550436,0.5,0.0,0.0,0.08059701492537313,0.5714285714285714,0.5698324022346368,0.942115768463074,0.0,0.0,1.0,1.0,0.8
0.0,0.364061236106534,0.25,0.0,0.4,0.06567164179104477,0.39999999999999997,0.6312849162011173,0.9540918163672657,0.0,0.0,0.76,0.0,0.56
0.0,0.935857874711645,0.5,1.0,1.0,0.11940298507462686,1.0,0.6312849162011173,0.9540918163672657,1.0,1.0,1.0,1.0,0.8
0.0,0.7160490128523923,0.75,1.0,0.2,0.059701492537313425,0.0,0.19553072625698326,0.8882235528942116,1.0,0.0,1.0,1.0,0.8
